,Name,Hometown,High School,Year,sport
20,Claire Mason,"Seattle, Wash. ", Seattle Academy,2014,womens-rowing
21,Laura Mazziotta,"Bethesda, Md. ", Walt Whitman,2014,womens-rowing
22,Caitlain McDonald,"Newton, Mass. ", Newton South,2014,womens-rowing
23,Jacqueline McDonnell,"Arlington Heights, Ill. ", Loyola Academy,2014,womens-rowing
24,Elizabeth McKernan,"Blue Bell, Pa. ", Mount Saint Joseph Academy,2014,womens-rowing
25,Cecilia Milano,"Wellesley Hills, Mass. ", Wellesley,2014,womens-rowing
26,Victoria Mulkern,"Milton, Mass. ", Notre Dame Academy,2014,womens-rowing
27,Katie O'Connor,"Milwaukee, Wis. ", Divine Savior Holy Angels,2014,womens-rowing
28,Kylie O'Connor,"Wilton, Conn. ", Wilton High School,2014,womens-rowing
29,Claire Orzel,"Newark, Del. ", Archmere Academy (Del.),2014,womens-rowing
30,Emily Quaglia,"New City, N.Y. ", Clarkstown North,2014,womens-rowing
31,Morgan Rann,"Somers Point, N.J. ", Mainland Regional High School,2014,womens-rowing
32,Anna Tenzinger,"Philadelphia, Pa. ", Mount Saint Joseph Academy,2014,womens-rowing
33,Elizabeth Waltman,"Milton, Mass. ", Thayer Academy,2014,womens-rowing
34,Caitlin Yaccarino,"Cold Spring Harbor, N.Y. ", Cold Spring Harbor High School,2014,womens-rowing
35,Ola Zaworski,"Arlington Heights, Ill. ", Loyola Academy,2014,womens-rowing
36,Jane Aulenback,"Shrewsbury, Mass. ", Shrewsbury,2014,womens-rowing
37,Meghan Bailey,"Pennington, N.J. ", Hopewell Valley Central,2014,womens-rowing
38,Ellen Burr,"Cazenovia, N.Y. ", Cazenovia,2014,womens-rowing
39,Kaitlin Campbell,"Rye, N.Y. ", Rye,2014,womens-rowing
40,Sandy Choi,,,2014,womens-rowing
41,Alex Clemens,"Pepper Pike, Ohio ", Hathaway Brown,2014,womens-rowing
42,Alycia Da'Loia-Moore,"Bronx, N.Y. ", The Ursuline School,2014,womens-rowing
43,Gabrielle Dell'Aquilo,"Bayville, N.Y. ", Locust Valley High School,2014,womens-rowing
44,Brianna Fogarty,"Stoughton, Mass. ", Cardinal Spellman,2014,womens-rowing
45,Margaret Hanlon,"Washington, D.C. ", Georgetown Visitation Prep,2014,womens-rowing
46,Shannon Healey,"Southborough, Mass. ", Algonquin Regional,2014,womens-rowing
47,Rachel Hess,"Eagle River, Wis. ", Northland Pines,2014,womens-rowing
48,Madison Hynes,"Yarmouth, Maine ", Yarmouth,2014,womens-rowing
49,Alicia McKean,"Athol, Mass. ", Montachusett Regional Vocational,2014,womens-rowing
50,Emma Metzger,"Seattle, Wash. ", Holy Name Academy,2014,womens-rowing
51,Mackenzie O'Connor,"New York, N.Y. ", Notre Dame,2014,womens-rowing
52,Jessica Osburn,"Westerville, Ohio ", Big Walnut,2014,womens-rowing
53,Caroline Purtill,"Villanova, Pa. ", The Episcopal Academy,2014,womens-rowing
54,Chelsea Robin,"Rehoboth, Mass. ", St. Mary Academy - Bay View,2014,womens-rowing
55,Maclaine Sisco,"Ridgewood, N.J. ", Ridgewood,2014,womens-rowing
56,Coy Stocks,"Bellevue, Wash. ", Bellevue Senior,2014,womens-rowing
57,Caitlin Sullivan,"East Sandwich, Mass. ", Tabor Academy,2014,womens-rowing
58,Kaitlyn Votta,"Wallingford, Pa. ", Merion Mercy Academy,2014,womens-rowing
59,Jocelyn Ziemniak,"Gwynedd Valley, Pa. ", Mount Saint Joseph Academy,2014,womens-rowing
4,Jillian Bungard,"Chelmsford, Mass. ", Chelmsford,2013,womens-rowing
6,Mary Cahill,"Chicago, Ill. ", St. Scholastica Academy,2013,womens-rowing
9,Alexis Carriere,"Manchester, Conn. ", East Catholic,2013,womens-rowing
10,Katie Casebeer,"Philadelphia, Pa. ", Mount Saint Joseph Academy,2013,womens-rowing
12,Melissa Chavez,"Jacksonville, Fla. ", The Bolles School,2013,womens-rowing
14,Megan Conway,"Wayland, Mass. ", Wayland,2013,womens-rowing
16,Morgan Daugherty,"West Chester, Pa. ", Henderson High School,2013,womens-rowing
18,Christina Fallon,"South Hamilton, Mass. ", The Hotchkiss School,2013,womens-rowing
19,Nicole Frederick,"Villanova, Pa. ", The Episcopal Academy,2013,womens-rowing
20,Jennifer Frese,"Winter Park, Fla. ", Trinity Prep School,2013,womens-rowing
21,Chelsey Frost,,,2013,womens-rowing
29,Ellen Hill,"Erie, Pa. ", Mercyhurst Preparatory School,2013,womens-rowing
32,Ellen Keenan,"West Roxbury, Mass. ", Boston Latin School,2013,womens-rowing
33,Fiona Kelly,"Ambler, Pa. ", Mount Saint Joseph Academy,2013,womens-rowing
35,Bridgid Lawlor,"Yardley, Pa. ", Germantown Academy,2013,womens-rowing
36,Allison Lee,"Woodbridge, Va. ", Bishop Ireton High School,2013,womens-rowing
37,Marisa Marshalka,"Scituate, Mass. ", Scituate High School,2013,womens-rowing
39,Kelly McElduff,"Duxbury, Mass. ", Duxbury,2013,womens-rowing
40,Clare McIntee,"Manhasset, N.Y. ", Manhasset Public High School,2013,womens-rowing
44,Kate O'Kelly-Lynch,"Wellesley, Mass. ", Newton Country Day School,2013,womens-rowing
45,Abby Oliveira,"Sudbury, Mass. ", Lincoln-Sudbury Regional,2013,womens-rowing
46,Anna Peaslee,"Lake Oswego, Ore. ", Lake Oswego High School,2013,womens-rowing
47,Caitlin Power,"West Roxbury, Mass. ", Newton Country Day School,2013,womens-rowing
51,Karen Shu,"Chelmsford, Mass. ", Chelmsford,2013,womens-rowing
53,Jennie Steyaert,"Parker, Colo. ", Regis Jesuit High School,2013,womens-rowing
55,Jillian Valpey,"Lincoln, Mass. ", Lincoln-Sudbury Regional High School,2013,womens-rowing
3,Lauren Beebe,"Castle Rock, Colo. ", Valor Christian,2012,womens-rowing
7,Karen Campbell,"Plainsboro, N.J. ", West Windsor-Plainsboro,2012,womens-rowing
14,Megan Cronquist,"Virginia Beach, Va. ", Frank W. Cox,2012,womens-rowing
16,Meghan Dens,"Webster, N.Y. ", Allendale Columbia School,2012,womens-rowing
17,Katie Ewell,"Medford, N.J. ", Bishop Eustace Prep,2012,womens-rowing
21,Victoria Goetz,"Lexington, Mass. ", Lexington,2012,womens-rowing
23,Victoria Greco,"Fort Salonga, N.Y. ", St. John the Baptist,2012,womens-rowing
24,Olivia Guyon,"Delran, N.J. ", Bishop Eustace Prep,2012,womens-rowing
27,Alexis Hawkins,"Drexel Hill, Pa. ", The Episcopal Academy,2012,womens-rowing
32,Erica Jennings,"Northport, N.Y. ", Northport,2012,womens-rowing
33,Jennifer Johnson,"Andover, Mass. ", Andover,2012,womens-rowing
35,Caroline Kirkwood,"Wilmington, Del. ", Archmere Academy,2012,womens-rowing
36,Anne LaGatta,"Moorestown, N.J. ", Moorestown,2012,womens-rowing
37,Sarah Loiselle,"Westmont, Ill. ", Hinsdale Central,2012,womens-rowing
38,Lea Luniewicz,"Dorchester, Mass. "," Buckingham, Browne & Nichols",2012,womens-rowing
39,Shealyn Mathews,"Belvedere, Calif. ", Redwood,2012,womens-rowing
43,Caroline Mitton,"Reisterstown, Md. ", St. Paul's School for Girls,2012,womens-rowing
44,Kayla Oak,"Buffalo, N.Y. ", Nichols School,2012,womens-rowing
46,Katelyn Olsson,"Foxborough, Mass. ", Foxborough,2012,womens-rowing
48,Stephanie Ragland,"Reston, Va. ", Mountain Lakes,2012,womens-rowing
49,Alyssa Rizzini,"Riverside, R.I. ", East Providence,2012,womens-rowing
51,Alexandra Root,"New Canaan, Conn. ", Convent of the Sacred Heart,2012,womens-rowing
55,Wylie Wilson,"Philadelphia, Pa. ", Friends Select School,2012,womens-rowing
56,Justine Yunakov,"Manhasset, N.Y. ", Manhasset Senior,2012,womens-rowing
8,Emily Charnowski,"St. Louis, Mo. ", Visitation Academy,2011,womens-rowing
10,Nicaela Chinnaswamy,"Wrentham, Mass. ", Ursuline Academy,2011,womens-rowing
11,Megan Clarke,"Manhasset, N.Y. ", Manhasset HS,2011,womens-rowing
12,Cara Coash,"Purchase, N.Y. ", Harrison High School,2011,womens-rowing
20,Regina Hayburn,"Havertown, Pa. ", Country Day School of the Sacred,2011,womens-rowing
23,Aran Hubbell,"Nashua, N.H. ", The Derryfield School,2011,womens-rowing
28,Emily Lewis,"Los Angeles, Calif. ", Los Angeles Center for Enriched Studies,2011,womens-rowing
30,Jillian Marshall,"Buffalo, N.Y. ", City Honors School,2011,womens-rowing
36,Christina Murray,"Franklin, Mass. ", Ursuline Academy,2011,womens-rowing
38,Grace Olscamp,"Cincinnati, Ohio ", Ursuline Academy,2011,womens-rowing
40,Rachel Pettis,"Acworth, Ga. ", Harrison High School,2011,womens-rowing
44,Erin Roche,"Niskayuna, N.Y. ", Niskayuna High,2011,womens-rowing
45,Emily Ryan,"Havertown, Pa. ", Agnes Irwin School,2011,womens-rowing
48,Rebekah Straneva,"North East, Pa. ", North East High School,2011,womens-rowing
49,Caroline Suttlehan,"Yonkers, N.Y. ", The Ursuline School,2011,womens-rowing
1,Natalie Bowen,"Duxbury, Mass. ", Duxbury High School,2010,womens-rowing
4,Megan Carmody,"Pelham Manor, N.Y. ", Pelham Memorial High School,2010,womens-rowing
7,Allison Chase,"Framingham, Mass. ", Framingham High School,2010,womens-rowing
9,Emily Churchill,"Far Hills, N.J. ", Kent Place School,2010,womens-rowing
12,Meghan Costopoulos,"Manhattan Beach, Calif. ", Marymount High School,2010,womens-rowing
14,India DuBois,"Portland, Ore. ", Lake Oswego High School,2010,womens-rowing
15,Erin Flaherty,"Hollis, N.H. / Hollis",Brookline,2010,womens-rowing
16,Katya Francel,"St. Louis, Mo. ", Visitation Academy,2010,womens-rowing
20,Becca Henriquez,"Canterbury, N.H. ", Our Lady of Mercy Academy,2010,womens-rowing
21,Jasmine Howard,"Denver, Colo. ", Governor Thomas Johnson High School,2010,womens-rowing
22,Rhihanna James,"Newmarket, N.H. ", Newmarkey Jr. Sr. High School,2010,womens-rowing
25,Alissa Kotowski,"Stoneham, Mass. ", Stoneham High School,2010,womens-rowing
26,Lauren Leckenby,"Herndon, Va. ", Georgetown Visitation Prepatory School,2010,womens-rowing
27,Grace Lee,"Alpharetta, Ga. ", Chattahoochee High School,2010,womens-rowing
30,Kathryn McKennon,"Newport Beach, Calif. ", Corona Del Mar High School,2010,womens-rowing
31,Jane Mieczkowski,"Norristown, Pa. ", Mount Saint Joseph Academy,2010,womens-rowing
33,Chantal Morgan,"San Mateo, Calif. ", Sacred Heart Prep,2010,womens-rowing
34,Brigid Morrissey,"McLean, Va. ", Georgetown Visitation Preparatory School,2010,womens-rowing
37,Ailis Peplau,"Durham, Conn. ", Choate Rosemary Hall,2010,womens-rowing
39,Laura Petty,"Bethesda, Md. ", Bethesda Chevy Chase High,2010,womens-rowing
40,Alexandra Pierce,"Brookfield, Conn. ", Brookfield High School,2010,womens-rowing
42,Victoria Rinteln,"Centreville, Va. ", Westfield High School,2010,womens-rowing
43,Stephanie Robbins,"Springfield, Mass. ", Wilbraham & Monson Academy,2010,womens-rowing
46,Stephanie Seitz,"Wilmington, Del. ", Ursuline Academy,2010,womens-rowing
48,Alex Smith,"Phoenix, Ariz. ", Horizon Honors High School,2010,womens-rowing
49,Meghan Smith,"Ridgewood, N.J. ", Ridgewood High School,2010,womens-rowing
50,Ashley Spina,"Marcy, N.Y. ", Whitesboro High School,2010,womens-rowing
52,Madelaine Whitehead,"Ardmore, Pa. ", The Agnes Irwin School,2010,womens-rowing
53,Kelly Williams,"Ellicott City, Md. ", McDonogh,2010,womens-rowing
54,Chenny Zhang,"San Jose, Calif. ", Valley Christian,2010,womens-rowing
0,Matthew Budington,"Chevy Chase, Md. ", Bethesda-Chevy Chase,2022,sailing
1,Nick Budington,"Chevy Chase, Md. ", Bethesda-Chevy Chase,2022,sailing
2,Peter Busch,,,2022,sailing
3,Cole Canuel,,,2022,sailing
4,Aidan Cunningham,"Saddle River, N.J. ", Montclair Kimberley Academy,2022,sailing
5,Griffin Gigliotti,"Stamford, Conn. ", Green Farms Academy,2022,sailing
6,Peter Joslin,"San Diego, Calif. ", Francis Parker School,2022,sailing
7,Michael Kirkman,"Novi, Mich. ", Novi,2022,sailing
8,Charles Kreuzkamp,"Barrington, R.I. ", Barrington,2022,sailing
9,Graham Ness,"Minnetonka, Minn. ", Minnetonka,2022,sailing
10,Jack Plavan,"Park City, Utah ", Rowland Hall,2022,sailing
11,Jack Redmond,"Fort Lauderdale, Fla. ", Saint Thomas Aquinas High School,2022,sailing
12,Francis Selldorff,"Boston, Mass. ", Belmont Hill,2022,sailing
2,Jack DeNatale,"Locust Valley, N.Y. ", Locust Valley,2021,sailing
3,Robert Hunter,"New Haven, Conn. ", Antilles,2021,sailing
6,Declan McGranahan,"Miami, Fla. ", Quaker Valley,2021,sailing
4,Cameron McManus,"Canton, Mass. ", Canton,2020,sailing
7,Charles Roseberry,"Mamaroneck, N.Y. ", Mamaroneck,2020,sailing
0,Colin Brego,"St. John, USVI ", Antilles School,2019,sailing
7,Scott Rasmussen,"Cape Coral, FL ", Bishop Verot Catholic High School,2019,sailing
10,Thomas Walden,"St. Thomas, USVI ", Antilles School,2019,sailing
0,Ginny Alex,"Cohasset, Mass. ", Milton Academy,2018,sailing
1,Emma Batcher,"San Diego, Calif. ", Point Loma,2018,sailing
2,Katharine Bowman,"San Diego, CA ", Point Loma High School,2018,sailing
3,Caroline Downey,"Mattapoisett, Mass. ", Bishop Stang,2018,sailing
4,Laura Ferraris,"Manhasset, Mass. ", Manhasset,2018,sailing
5,Tara Ferraris,"Orient, N.Y. ", St. Francis Prep,2018,sailing
6,Isabella Loosbrock,"Deephaven, Minn. ", Minnetonka,2018,sailing
7,Elizabeth Matheson,"San Diego, CA ", Cathedral Catholic,2018,sailing
8,Mikayla Mathieu,"Cape Cod, Mass. ", Barnstable,2018,sailing
9,Nicole Moeder,"New York, N.Y. ", Chapin School,2018,sailing
10,Emma Perry,"Lexington, Mass. ", Lexington,2018,sailing
11,Sophia Reineke,"Fort Lauderdale, Fla. ", St. Thomas Aquinas,2018,sailing
12,Caroline Rochford,"Victor, N.Y. ", Victor Senior,2018,sailing
13,Katherine Roughneen,"Coronado, CA ", Coronado High School,2018,sailing
14,Elizabeth Russell,"San Diego, Calif. ", The Bishop's School,2018,sailing
15,Lauren Seigal,"Santa Barbara, Calif. ", Santa Barbara Senior,2018,sailing
16,Zoe Ting,"Lexington, Mass. ", Buckingham Browne & Nichols,2018,sailing
17,Eliza Wright,"Dedham, Mass. ", Noble and Greenough School,2018,sailing
0,Megan Bamford,"North Kingstown, R.I. ", North Kingstown High School,2017,sailing
1,Lizzie Bohan,"Newport, R.I. "," Convent of the Sacred Hear, New York City",2017,sailing
6,Kyla MacLennan,"Ridgewood, N.J. ", Ridgewood High School,2017,sailing
8,Lily McGrath,"Falmouth, M.A. ", Cape Cod Academy,2017,sailing
15,Kendall Van Horne,"Excelsior, Minn. ", Minnetonka High,2017,sailing
3,Ally Donahue,"Brigantine, NJ ", Holy Spirit High School,2016,sailing
5,Katherine Downey,"Mattapoisett, Mass. ", Bishop Stang,2016,sailing
6,Allison Ferraris,"Orient, N.Y. ", Saint Francis Prep,2016,sailing
9,Madde Loosbrock,"Deephaven, Minn. ", Minnetonka,2016,sailing
10,Hannah Lynn,"Marblehead, MA ", Marblehead,2016,sailing
15,Erika Reineke,"Fort Lauderdale, Fla. ", St. Thomas Aquinas,2016,sailing
20,Fiona Walsh,"Rye, N.Y. ", Rye High,2016,sailing
5,Kaitlin Driscoll,"San Diego, Calif. ", Francis Parker School,2015,sailing
6,Grace Drury,"Wellesley, Mass. ", Wellesley High School,2015,sailing
12,Kristen Mabie,"Marion, Mass ", Tabor Academy,2015,sailing
17,Katja Sertl,"Rochester, N.Y. ", National Sports Academy,2015,sailing
19,Emily Vasiliou,"Wilmette, Ill. ", North Shore Country Day,2015,sailing
0,Elizabeth Barnard,"Newport Beach, CA ", Newport Harbor High,2014,sailing
1,Domenic Bove,"La Selva Beach, CA ", Stevenson High School,2014,sailing
2,Lindsay D'Alessandro,"Pittstown, New Jersey ", North Hunterdon High School,2014,sailing
3,Marcos Darcy,"Apollo Beach, Florida ", Jesuit High School,2014,sailing
4,Kaitlin Driscoll,"San Diego, California ", Francis Parker School,2014,sailing
5,Chris Dwyer,"Providence, RI ", Wheeler School,2014,sailing
6,Jake Rizika,"Chestnut Hill, MA ", Brookline High School,2014,sailing
7,Emily Schalka,"Seattle, WA ", Seattle Prep,2014,sailing
8,Ryan Schmitz,"Rockville Centre, NY ", Southside High School,2014,sailing
9,Katja Sertl,"Rochester, New York ", National Sports Academy,2014,sailing
10,Max Simmons,"Rowayton, CT ", St. George's School,2014,sailing
11,Charles Sinks,San Diego , Point Loma High School,2014,sailing
12,Emily Vasiliou,"Wilmette, IL ", North Shore Country Day,2014,sailing
13,Fiona Walsh,"Rye, N.Y. ", Rye High School,2014,sailing
14,Kate Wysocki,"Annapolis, MD ", Severn School,2014,sailing
15,William Bailey,,,2014,sailing
3,Savanna Brown,"Santa Barbara, Calif. ", Laguna Blanca School,2013,sailing
4,Doyle Calhoun,"Duxbury, Massachusetts ", Tabor Academy,2013,sailing
5,Riley Calhoun,"Duxbury, Massachusetts ", Tabor Academy,2013,sailing
9,Caroline Drury,"Wellesley, MA ", Wellesley High School,2013,sailing
11,John Flaherty,"Dorchester, Mass ", Boston Latin School,2013,sailing
12,Shelby Hamilton,"San Diego, Calif. ", Cathedral Catholic High School,2013,sailing
13,Chris Morrison,,,2013,sailing
14,Ryan Morrison,,,2013,sailing
15,Carolyn Naughton,"Marblehead, Mass. ", Marblehead High School,2013,sailing
16,Kyle Powers,"Wyckoff, NJ ", St. George's School,2013,sailing
17,Isabelle Salvaterra,"Manhasset, NY ", Manhasset,2013,sailing
22,Hailey Ullmann,"Greenwich, Conn. ", Greenwich High School,2013,sailing
25,Evan Woodford,"Westbrook, CT ", Xavier High School,2013,sailing
0,Mac Agnese,Fort Lauderdale , Fort Lauderdale High School,2012,sailing
4,Shone Bowman,"Chula Vista, CA ", Point Loma High School,2012,sailing
8,Molly Clarke,"Cumberland, RI ", Bishop Feehan High School,2012,sailing
9,Alexander Cook,"Marblehead, MA ", St. George's High School,2012,sailing
16,Patrick Hession,"Milton, MA ", Thayer Academy,2012,sailing
17,Stephanie Hudson,"Winnetka, IL ", New Tier Township High School,2012,sailing
18,Serena Lofftus,"Fairport, NY ", Pittsford Mendon High School,2012,sailing
19,Laura McKenna,"Palo Alto, CA ", Sacred Heart Preparatory School,2012,sailing
22,Ryan Mullins,"East Greenwich, RI ", Moses Brown School,2012,sailing
25,Kelly Roy,"Pewaukee, WI ", Catholic Memorial High School,2012,sailing
7,Ian Donahue,"Brigantine, NJ ", St. Augustine Prep,2011,sailing
10,David Grosso,"Greenlawn, NY ", Chaminade High School,2011,sailing
11,Annie Haeger,"Lake Forest, IL ", Lake Forest High School,2011,sailing
15,John King,"Manhasset, NY ", Manhasset High,2011,sailing
17,Emily Massa,"Barrington, RI ", Barrington High School,2011,sailing
24,Briana Provancha,"San Diego, CA ", Point Loma High School,2011,sailing
25,Caroline Quincy,"Milton, MA ", Thayer Academy,2011,sailing
26,Chris Remeika,"Marblehead, MA ", St. John's Prep,2011,sailing
0,Danny Bloomstine,Erie PA , Cathedral Prep,2010,sailing
2,Taylor Canfield,"St. Thomas, US Virgin Islands ", Antilles School,2010,sailing
4,Evan Cooke,"Andover, MA ", St. John's Prep,2010,sailing
7,Elizabeth Dudley,"Queenstown, MD ", Gunston Day School,2010,sailing
8,Alex Gestal,"Greenwich, CT ", Greenwich,2010,sailing
14,Laura Keller,"Ridgefield, CT ", Ridgefield High School,2010,sailing
16,Taylor Lutz,"Huston, TX ", Clear Lake High School,2010,sailing
18,Emily Maxwell,"Stonington, CT ", The Williams School,2010,sailing
20,Emily Migliaccio,"Barrington, RI ", Barrington High School,2010,sailing
24,Katy Nastro,"Huntington, NY ", Huntington High School,2010,sailing
30,Isabelle` Salvaterra,,,2010,sailing
31,Tyler Sinks,"San Diego, CAlif. ", Point Loma High School,2010,sailing
32,Lucy Wallace,"Middletown, RI ", Portsmouth Abbey,2010,sailing
0,Emily Charleston,"Belmont, N.H.",Proctor Academy,2023,skiing
1,Morgan Ellis,"Piedmont, Calif.",Sugar Bowl Academy,2023,skiing
2,Lauren Geary,"Lakeville, Minn.",Steamboat Springs Winter Sports Club,2023,skiing
3,Lauren Hunter,"Toronto, Ontario",Green Mountain Valley School,2023,skiing
4,Haven Loring,"Stratton, Vt.",,2023,skiing
5,Chiara Maria Ferrari,"La Spezia, Italy",A.S.D. Campiglio Ski Team,2023,skiing
6,Sam Naples,"Cohasset, Mass.",Waterville Valley Academy,2023,skiing
7,Molly Queally,"Weston, Mass.",,2023,skiing
8,Fiona Sawyer,"Park City, Utah",,2023,skiing
9,Elizabeth Sullivan,"Toronto, Ontario",Branksome Hall,2023,skiing
10,Brie Weston,"Wellesley, Mass.",Mt. Mansfield Academy,2023,skiing
11,Jasmine Whittaker,"Kirby, Vt.",Holderness School,2023,skiing
4,Gigi Kranjc,"Whistler, British Columbia",Whistler Secondary,2022,skiing
7,Sophia Staudenmayer,"Truckee, Calif.",Sugar Bowl Academy,2022,skiing
0,Emma Birtwhistle,"Vail, Colo.",Vail Academy,2021,skiing
7,Bella Ng,"Whistler, British Columbia",Green Mountain Valley School,2021,skiing
0,Parker Biele,"Woodstock, Vt.",Burke Mountain Academy,2020,skiing
2,Haley Castner,"Marblehead, Mass.",Waterville Valley Academy,2020,skiing
3,Madeline Davis,"Waitsfield, Vt.",Green Mountain Valley School,2020,skiing
7,Carleigh Leyman,"Portsmouth, N.H.",Green Mountain Valley School,2020,skiing
2,Kelsie Grant,"Gilford, N.H.",Carrabassett Valley Academy,2019,skiing
0,Dannica Ashnault,"Mahopac, N.Y.",Burke Mountain Academy,2018,skiing
5,Amanda Steffey,"Hanover, N.H.",Stratton Mountain School,2018,skiing
6,Natalie Wetmore,"Short Hills, N.J.",Green Mountain Valley School,2018,skiing
3,Maggie Gilligan,"Honeoye Falls, N.Y.",Mt. Mansfield Winter Acad.,2017,skiing
2,Bug Pech,"Darien, Conn.",Burke Mountain Academy,2016,skiing
3,Kristie Ryan,"Rutland, Vt.",Killington Mountain School,2016,skiing
2,Erin Olejnik,"Deephaven, Minn.",Buck Hill Racing Team,2015,skiing
0,Taylor Burgart,"Honeoye Falls, NY",,2014,skiing
1,Christie Choma,"Sharon, CT",,2014,skiing
2,Sam Doro,"Elicottville, NY",,2014,skiing
3,Claire Hodson,"West Hartford, CT",,2014,skiing
4,Paige Kozlowski,"Cape Elizabeth, ME",,2014,skiing
5,Chase Ryan,"Big Sky, MT",,2014,skiing
6,Michelle Solomon,"Carlisle, MA",,2014,skiing
7,Emily Starer,"Franconia, NH",,2014,skiing
0,Brennan Klein,"Phoenix, Ariz. ", Real Salt Lake (Utah),2023,mens-soccer
1,Patrick Reddy,"Franklin Square, N.Y. ", H Frank Carey,2023,mens-soccer
2,Christian Bejar,"Lawrence, Mass. ", Brooks School,2023,mens-soccer
